,Codigo,Memoria Ram,Fecha,Precio,Almacenamiento,Nombre,Modelo,Procesador
679,MPM00028110936,Memoria Ram no especificada,2021-09-30,529000,Almacenamiento no especificado,NOTEBOOK LENOVO THINKPAD T440P 14' INTEL CORE I7 8GB 256GB SSD WIN10 REACONDICIONADO GRADO A,ThinkPad T440p,Procesador no especificado
680,2287321,4GB,2021-09-30,219990,32 GB SSD,NOTEBOOK LENOVO CHROMEBOOK N22 REACONDICIONADO NEGRO,N22,Intel Celeron
681,MPM00028300878,8GB,2021-09-30,499000,500 GB,NOTEBOOK HP ELITEBOOK 640 G2 14” INTEL CORE I5 8GB 500GB WEBCAM WINDOWS 10 PRO REACONDICIONADO GRADO A,EliteBook 640 G2,Intel Core i5
682,2315903,16GB,2021-09-30,889900,512 GB,NOTEBK LENOVO IDEAPAD 5 14IIL05 I7-1065 16GB 512GB WPRO,81YH004QCL,Intel Core i7
683,MPM00030751916,8GB,2021-09-30,899990,Almacenamiento no especificado,"HP NOTEBOOK PAVILION GAMING / INTEL CORE I5 / 8GB RAM / 256GB SSD /NVDIA GEFORCE 1650 / FHD 15,6'",15-dk1033la,Procesador no especificado
684,2000385918288,16GB,2021-09-30,1439990,1 TB SSD,LENOVO LEGION 5 / AMD RYZEN™ 7 / 16GB RAM / 1TB SSD / NVIDIA GEFORCE RTX 3060 / 15.6'' FHD,Legion 5,AMD Ryzen™ 7
685,2189012,16GB,2021-09-30,1019990,256 GB SSD,NOTEBOOK / LENOVO / THINKBOOK 13S GEN 2 / INTEL CORE I5 11VA GEN / 16GB RAM / 256GB SSD / WQXGA / 13'''' | GRIS,ThinkBook 13s,Intel Core i5
686,MPM00025578952,Memoria Ram no especificada,2021-09-30,355990,Almacenamiento no especificado,"NOTEBOOK HP 240 G7 INTEL CELERON N4020 - 4GB RAM, 500GB HDD, FREEDOS",1D0F9LT#ABM,Procesador no especificado
687,MPM00026792204,4GB,2021-09-30,499990,1 TB,NOTEBOOK HP 240 G8 I3-1005G1 4GB 1TB WIN10H,2K2P2LT,Intel Core i3
688,MPM00027028366,8GB,2021-09-30,899990,256 GB SSD,"NOTEBOOK HP PROBOOK 445 G7 AMD RYZEN 5 14 8GB RAM, 256GB SSD, WIN10PRO",153N9LT,AMD Ryzen™ 5
689,MPM00028624768,8GB,2021-09-30,2099990,512 GB SSD,"NOTEBOOK GAMER AERO OLED I7-10870H, 8GB, 512GB SSD, RTX 3060 6GB,W10H",aero15oledkc-8la5130sh,Intel Core i7
690,MPM00028633580,Memoria Ram no especificada,2021-09-30,469990,Almacenamiento no especificado,"NOTEBOOK HP 348 G7, INTEL I3-10110U, 4GB, 1TB, LED 14', W10H",348 G7,Procesador no especificado
691,MPM00028633640,Memoria Ram no especificada,2021-09-30,2099990,Almacenamiento no especificado,"NOTEBOOK GAMER AERO OLED I7-10870H, 8GB, 512GB SSD, RTX 3060 6GB,W10H",8LA5130VH,Procesador no especificado
692,2319343,8GB,2021-09-30,625990,256 GB,LENOVO IDEAPAD 3 15¿ FHD RYZEN 5 3500U CHERRY_RED,Lenovo IdeaPad 3 15¿ 81W100DXUS - Cherry_Red,AMD Ryzen™ 5
693,2319866,Memoria Ram no especificada,2021-09-30,299990,Almacenamiento no especificado,NOTEBOOK / LENOVO 14W / AMD A6 / 4GB RAM / 128GB SSD / FHD / W10P / 14'',Lenovo 14W,Procesador no especificado
694,2317901,4GB,2021-09-30,229990,64 GB SSD,LENOVO 100E / AMD 3015E / 4GB RAM / 64GB / 11.6' HD / WIN 10 / BLUETOOTH / WEBCAM,100e,AMD E2
695,2317891,4GB,2021-09-30,329990,128 GB,ASUS L510 / INTEL N4020 / 4GB RAM / 128GB SSD / 15.6' FHD,L510MA-DS04,Intel Celeron
696,2317892,4GB,2021-09-30,339990,128 GB,DELL INSPIRION 15 3502 / INTEL N4020 / 4GB RAM / 128GB SSD / 15.6' HD / ULTRA DELGADA,Dell Inspiron 15 3502,Intel Celeron
697,2317893,8GB,2021-09-30,719990,256 GB,HP PAVILION GAMING 15-DK1056WM / INTEL CORE I5-10300H / 8GB RAM / 256GB SSD / NVIDIA GEFORCE GTX 1650 4GB / TPM,15-DK1056WM,Intel Core i5
698,MPM00024813656,8GB,2021-09-30,549990,128 GB SSD,NOTEBOOK DELL 13.3' FHD TOUCHSCREEN CORE I3- REACONDICIONADO,Dell TouchScreen,Intel Core i3
699,MPM00026108518,Memoria Ram no especificada,2021-09-30,988990,Almacenamiento no especificado,NOTEBOOK ASUS EXPERTBOOK B2451FA-EB1422R,B2451FA-EB1422R,Procesador no especificado
700,2315775,16GB,2021-09-30,1029900,256 GB,NOTEBOOK LENOVO L14 I7-10510U 16GB 256GB W10P,20U2S1TM00-M,Intel Core i7
701,2315773,8GB,2021-09-30,889900,256 GB,NOTEBOOK LENOVO TP L14 I5-10210U 8GB 256GB W10P,20U2S00A00,Intel Core i5
702,2315903,16GB,2021-09-30,889900,512 GB,NOTEBK LENOVO IDEAPAD 5 14IIL05 I7-1065 16GB 512GB WPRO,81YH004QCL,Intel Core i7
